 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14, C15, C16, C17, C18, C19, C20, C21, C22, C23, C24, C25, C26, C27, C28, C29, C30, C31, C32, C33, C34, C35, C36, C37, C38, C39, C40, C41, C42, C43, C44, C45, C46, C47, C48, C49, C50, C51, C52, C53, C54, C55, C56, C57, C58, C59, C60, C61, C62, C63, C64, C65, C66, C67, C68, C69, C70, C71, C72, C73, C74, C75, C76, C77, C78, C79, C80, C81, C82, C83, C84, C85, C86, C87, C88, C89, C90, C91, C92, C93, C94
112.50992,8.124185,44.92311,5.290143,-1.808968,3.327729,-0.719874,4.450402,1.330557,-1.906454,1.785015,-0.5570507,-1.927595,21.19007,2.457977,-0.4347922,-0.7255208,-0.3753151,-0.08089284,3.592398,4.304006,5.846513,-1.304713,0.3723632,8.163338,7.397395,0.9647471,6.296075,3.816925,0.4988748,17.23371,0.03342527,2.198874,6.256473,6.324585,1.591539,4.638461,-0.1556881,-0.1836535,3.957533,-0.07336646,1.676633,3.840851,-1.266287,0.6222968,-1.291351,0.5460014,-2.231485,7.608475,3.591476,15.4152,-0.2208921,5.102666,-4.095384,9.350048,3.460024,2.850847,10.57998,-1.7823,-0.4127962,-0.5421542,2.928224,-2.033311,4.737693,30.63811,13.80971,4.511594,-0.3436131,2.66767,24.25644,0.5785335,1.558502,0.3456704,0.5301801,18.10904,13.42229,0.790222,0.4889526,-2.469364,0.1663635,15.59806,5.590421,0.08904683,0.3454775,-1.442122,-0.2115491,4.695072,1.199326,21.22313,1.479597,-1.411769,-4.395042,0.3617513,0.7893887,-1.047359,-0.9032182
112.60984,5.580863,44.73138,5.326051,-0.581479,5.241045,-0.1345168,4.609803,2.636155,-0.2521299,1.160392,0.1468223,-1.558514,17.69088,1.055801,1.999378,-1.439603,1.25141,0.2370046,2.392868,3.797702,6.194681,-0.6779997,0.6292624,5.362614,7.374838,1.239923,2.804485,3.757295,-0.4112261,16.02396,0.7980328,4.058473,7.518325,3.887798,-1.861735,5.014181,0.9989982,-0.2449022,1.647022,0.1185452,4.875504,2.984354,-0.884154,1.649065,-3.442165,-0.5373183,-1.70245,5.697915,1.752823,13.71976,-0.6433661,3.674451,-5.500829,11.61627,4.694471,2.536283,11.1805,-0.7835711,0.06797618,-0.307526,1.222941,1.208786,6.543707,31.73948,13.94913,4.074872,0.1448808,4.983731,23.78264,-0.614942,1.277884,0.4371821,-0.7970589,16.76892,13.86994,1.761316,2.166921,-1.552552,-0.6400115,15.88403,5.266972,1.153734,1.715639,0.1575219,2.019252,4.375414,0.1527903,18.29895,0.4731546,-1.334065,-3.243971,1.176083,-2.483076,-2.072359,0.2670822
112.70976,5.227242,41.98248,6.285239,-0.5081081,5.316655,-1.592407,4.899271,0.8669233,-1.590344,3.395991,1.33866,-2.348423,16.7585,3.311313,-0.7166977,-0.6647785,1.348492,-0.2460352,2.949796,4.096615,7.040069,-2.088887,0.7323647,6.668708,7.264412,0.2171724,3.104543,4.550774,-0.2450901,16.40008,2.270624,3.375242,8.234205,4.121694,-0.877911,4.425769,1.490428,0.7903366,1.903256,0.9182893,4.138627,4.335128,-0.6315717,2.807345,-3.045305,-0.3905123,-1.166842,7.44204,1.777205,12.43126,0.2174715,6.650659,-2.466082,11.55803,3.182204,1.985385,10.08927,-1.43598,0.5858319,-0.2209196,1.804546,-1.587556,4.266788,36.71461,13.91099,4.988398,0.2882437,3.430858,22.74792,-2.405181,2.496035,-0.4338945,1.65608,16.45685,17.10468,0.5977098,2.510822,0.3611771,0.2732041,14.39624,5.489698,-0.6274032,2.080392,-1.276457,1.735974,5.984458,1.10138,19.37925,1.881228,-0.06464505,-2.320846,1.789799,-1.056674,-2.638183,-0.1517567
112.80968,4.130227,41.76807,3.515394,0.07520493,4.790928,-1.548918,2.668811,2.071656,-1.239765,2.661515,0.8347703,0.1886908,18.54024,1.552242,1.329885,-2.493555,0.8613967,-0.5204761,3.027297,2.075242,6.963303,-1.906205,0.6648223,4.346898,6.481193,1.643888,3.52256,2.26242,0.07338971,17.0344,1.491559,4.302347,7.377562,5.223431,1.399996,5.446002,2.405226,-0.5953895,1.849115,0.7387544,5.263683,2.421442,-1.176492,2.319854,-0.6755744,-1.85332,-1.969353,6.004969,1.237198,12.92255,1.677777,6.509892,-2.881212,8.585484,2.912854,2.440722,11.54266,-1.789734,0.001108321,0.01352405,-0.1126714,-1.040637,4.157597,37.32286,13.29585,5.791176,1.638852,5.357028,21.76317,-3.527992,-0.1331723,0.2379335,-1.134139,18.77828,14.55826,0.4905184,1.338678,0.7077409,0.112901,14.77132,4.543465,2.52848,4.296999,-0.09824221,1.927715,5.364125,0.6725178,19.15232,1.169618,-1.603971,-1.189941,0.8067573,-0.7632074,-1.671022,1.531028
112.9096,2.288124,44.16259,6.206922,-2.186361,5.016379,-0.1921008,5.150773,1.089494,-0.8650696,1.436226,-1.034731,-1.874295,19.73522,4.491092,2.665416,0.2014286,1.065098,0.07282203,3.31339,2.433646,7.161244,-1.545182,-0.6371294,7.894228,7.366953,-0.2063061,1.99733,3.750434,0.8314528,17.95253,-0.08138736,4.789143,8.715795,6.000677,0.492249,6.067108,0.9908184,1.687281,1.99952,1.489168,5.208451,2.394707,-1.085562,2.832455,-0.8449928,-0.9660389,0.505627,7.444,2.004803,10.88305,0.6413385,7.035398,-4.667304,10.27751,2.638421,5.994379,11.23457,-0.949218,1.057535,-1.409146,2.536857,-0.9559253,4.996032,40.83354,13.67912,4.934068,-0.4093128,5.029408,21.56504,0.01618122,1.323106,0.7781397,0.2584991,16.32061,16.99791,-0.1328607,1.534124,0.2889695,-0.3771573,15.38043,4.630202,0.6197507,3.255145,0.1892023,0.6021616,5.591341,-1.445939,21.03914,0.3603299,-2.431508,-1.501095,1.161718,0.4154939,-1.485476,0.5226102
113.00952,3.337565,44.67537,6.26861,-0.7340665,3.193604,-1.121828,4.041774,0.8647537,-1.460571,2.465637,0.9273247,-1.167384,23.08039,2.337982,0.933092,-0.4213853,1.749251,-0.1085365,2.649564,1.954247,6.743235,-0.9851676,0.9563253,5.639875,6.925712,-0.1307326,2.995867,1.55056,0.9167837,18.1845,0.8124912,2.667936,8.660601,3.356281,0.9942495,4.578206,-0.1719251,-1.283047,1.0246,3.463683,3.705431,2.517291,-1.770405,3.062384,0.1613821,0.3205594,-1.993729,8.370278,1.328364,10.46748,-0.3009181,6.118307,-3.17925,11.31179,3.775019,6.781693,12.02011,-0.251291,0.2599966,2.609799,1.414445,-2.01817,6.078344,44.41467,14.50864,5.244665,1.284029,4.858575,20.79937,-0.127342,-0.4067695,1.567891,-1.836563,17.18152,15.20598,-1.343292,1.574023,0.3664548,-0.9181184,13.81277,5.631563,1.372101,4.088746,-1.185576,2.638721,6.399061,-2.727908,19.61175,-0.2652341,-0.2717955,-2.754422,0.7487279,0.4129111,-1.551905,0.5863936
113.10944,5.018016,42.38634,5.013127,-0.8926784,3.333769,-0.9469514,2.593156,1.371761,-0.08227802,3.204345,-0.3653562,0.4560823,22.95753,2.175406,3.185417,-0.03289068,7.793189,0.901984,1.235688,1.35478,7.274728,-1.392526,0.6807221,6.193117,5.299393,0.05308207,3.401032,3.543749,-0.1441778,18.12701,0.3237202,1.908517,9.564618,5.200593,2.332796,5.398652,0.8733627,-2.753728,1.454415,1.709441,3.318128,1.485063,-3.189394,1.152094,-1.079565,0.635687,-2.728717,7.216714,1.68854,11.64671,-0.7013789,5.236408,-3.349934,8.615352,3.337085,6.477365,11.9362,-1.535614,1.530642,0.1899678,1.958292,-0.567885,6.235496,44.83602,15.08517,3.263721,0.09326804,4.983586,22.58131,0.2954073,0.7396177,-1.285836,0.05586414,18.27636,17.5983,1.031591,2.411969,-1.575919,-0.870859,13.58139,5.845305,2.854626,2.89329,0.02301604,0.2382816,5.621276,-1.990041,19.10153,1.201874,-2.742698,-2.590419,2.79012,-1.816489,-0.3950904,0.4853024
113.20936,5.69757,39.93795,6.255001,-0.3264691,3.111059,-0.1452918,2.698632,2.80097,-1.911035,1.763018,1.230333,1.184396,24.44681,1.950191,-0.4876712,-1.146914,12.61963,0.140844,3.483694,1.564537,7.875927,-1.157426,-0.04572688,5.82342,6.216336,-0.5094476,4.957143,2.904191,-0.3690903,18.33677,0.06321459,1.988774,10.90982,3.143782,1.751869,4.753577,0.8460855,-1.259014,2.861731,2.733165,5.75719,1.881577,-0.6994116,1.667063,0.5544741,-1.203586,-2.325273,7.091301,2.365736,14.09966,1.262632,6.140288,-5.125051,11.63628,2.303163,5.894448,12.5754,-0.8761943,1.175262,0.1327354,1.567123,-1.149466,7.84886,45.7835,15.62342,5.489459,-0.03272479,1.656494,18.99092,0.3267359,2.398295,0.1090418,2.026233,17.76282,16.17248,-0.5998306,2.282642,-0.532328,-0.6320329,13.12874,5.562567,1.956111,2.08075,0.5286652,4.733232,5.390521,-1.343215,19.36621,1.158404,-2.354685,-1.130879,0.8422143,-0.2901132,-0.5053226,1.788746
113.30928,1.735876,39.15816,5.375104,-1.057175,4.215685,-1.68135,3.84186,3.330732,-2.217393,3.314117,-0.03746498,-0.6526832,22.56621,3.390697,-0.4302775,-0.5504887,14.71911,-0.3103877,2.343352,0.3211174,8.860568,-2.245365,1.475843,5.403704,6.136421,-0.06241596,2.191134,4.119224,-1.456066,21.53678,0.7122954,2.782324,8.744638,4.528519,0.4581363,5.049623,0.07832636,-1.657071,1.963869,3.928807,4.935429,1.223297,-1.09857,2.822837,0.9227504,-2.348269,-1.153151,5.773711,2.461124,13.85377,-0.4909091,6.736859,-3.877253,12.9427,3.462917,5.789775,10.31816,0.3718377,0.2463042,0.604315,3.360316,-1.770405,7.937585,46.53095,13.92981,2.004869,-1.236511,4.752251,21.37728,1.785341,3.963681,-0.4221185,1.305216,15.48676,17.15598,-0.7068173,2.066277,-0.1763315,-0.1258435,11.46076,6.381407,1.114413,2.34957,1.288233,1.257605,6.109322,-1.925302,18.29974,1.165168,-2.424221,-2.235575,1.501964,-1.23225,1.447706,0.2274456
113.4092,2.80275,36.70531,4.904269,-0.4680521,2.783637,-0.1819563,1.904028,2.533548,-0.6878551,4.531105,0.729072,-0.7790259,20.89478,4.183603,-0.4542329,-2.437914,13.0449,-1.236225,2.249222,2.889267,7.128049,-0.7756126,1.12039,3.720463,6.299691,1.455172,3.184217,1.967598,1.395899,18.74628,-0.09536386,3.480654,10.06942,5.757834,-0.2663321,4.648021,1.178394,-1.478767,1.985846,4.821313,4.188337,2.386773,-1.275748,2.594125,-0.06032823,-1.896552,-2.662295,6.398362,1.80107,13.72987,-0.02050499,5.259162,-3.763925,11.53922,3.551312,3.72359,10.06133,0.3225814,1.296492,2.307855,2.306273,-0.6429923,6.922408,45.70649,15.32892,5.030038,0.8353044,3.977287,18.45869,-0.1340043,0.7287745,-0.335563,0.2650276,15.24342,15.68575,-0.006019583,2.981608,-0.5750955,-0.5705109,11.49026,3.203849,-0.6201476,2.933171,-0.7205117,2.903703,5.824359,-3.074082,16.20416,1.574562,-2.212667,-1.920267,1.604317,-0.9365216,-1.465855,-0.6684713
113.50912,2.697649,37.50638,4.930348,-3.125262,3.629255,0.3257363,2.559941,3.551853,-2.936363,2.736016,-0.2842469,0.03821205,20.43961,4.195136,-0.1093499,-1.664266,10.57924,-1.194772,2.812725,1.379425,7.86815,-1.650636,1.622944,4.264972,4.371996,-0.4211096,3.580824,2.933791,-0.340472,18.22187,1.388632,1.824714,11.79363,6.202405,1.432686,3.921676,2.247883,-1.491305,3.373951,3.417229,3.588019,1.938228,0.1413298,1.490533,-0.03342238,-0.4052954,-1.659971,5.934612,1.547253,13.61005,0.6839812,6.027083,-5.075073,10.56205,3.375511,2.242719,10.53444,0.5439208,0.6958079,0.5302101,4.282928,-0.5356369,8.112446,45.93309,15.23774,2.116175,-0.4323139,4.738324,18.88418,-1.557027,1.274045,-2.013975,-0.9370242,15.63237,15.31196,0.4633184,2.016218,1.128455,-0.000592628,10.74982,4.444342,0.9958044,2.599438,0.8552775,2.791455,4.981268,-1.001456,17.26182,2.021281,-1.51623,-4.267884,2.593372,-0.7435889,-0.04756908,-0.5210518
113.60904,2.349014,36.34307,5.925508,-0.9167652,3.638057,-0.6973515,1.723227,1.713596,-2.066252,2.465393,1.078906,0.5807887,19.92406,3.474311,0.4981271,-1.587677,10.75905,-0.9975387,2.701643,2.572167,6.126422,-1.192245,1.880679,4.382968,4.572769,0.4698487,2.614692,2.086366,-0.5787625,15.62389,0.2997047,1.890426,11.51858,5.611675,0.2299433,5.018922,0.4108776,-0.3087339,1.841478,3.298426,3.807503,0.8691659,-1.184208,1.306453,-0.07351907,-0.5040244,-1.331407,5.805583,1.770636,15.4344,-0.8507111,6.123126,-3.86663,10.81329,2.028777,4.021374,10.12518,-0.8170899,2.015015,1.581041,3.771731,0.05269923,7.553844,43.20424,16.70855,3.021362,0.6035669,3.79102,17.71173,-2.392094,1.871366,-0.8237692,1.399882,16.44773,15.6942,0.720308,3.365697,1.282043,-0.4926447,10.74877,6.324972,2.403137,2.088896,0.8791206,1.100293,6.430038,-1.963251,18.39338,-0.08285726,-1.454005,-4.078301,0.1793586,0.6094744,2.000673,1.660466
113.70896,1.499169,34.4562,6.119978,-1.451352,3.280891,-1.292352,2.689562,4.097884,-0.9972883,3.984881,-0.4941548,2.205471,20.83549,2.864062,-0.4324612,-0.6033126,9.26717,-0.7600378,1.809647,1.871393,6.470715,-2.565848,1.211669,3.95223,5.329561,0.2124893,3.793312,1.433495,-0.05349101,15.26446,0.7736483,2.271936,12.22737,5.932159,2.177171,4.477126,0.1736979,-1.39634,1.331192,3.755983,5.179945,2.140197,0.07758077,1.529173,-0.5507911,1.220839,-1.753639,6.974026,2.819645,13.2762,-0.1009722,6.644283,-3.754711,12.68703,4.020358,6.393783,12.25472,-0.3975041,1.736616,1.207415,3.42346,0.1352787,6.760212,42.55314,16.30891,1.989473,-0.6527572,5.490386,18.38132,-1.255765,0.8385193,-1.783279,2.181883,15.4043,13.78768,-0.5972602,1.748405,1.072492,0.7845553,11.41988,6.285426,1.463334,2.074023,-1.30147,-0.3187762,5.629867,-0.6239461,18.90271,0.7308629,-0.9347197,-2.711491,1.90616,0.5967141,-1.212757,-0.3054559
113.80888,2.880056,33.24644,4.89122,-0.818647,1.497275,-2.689788,1.66127,2.440992,-1.143593,2.646149,-0.9326233,1.754414,20.84556,5.004991,-0.3859111,-0.4048044,9.0211,1.337321,0.8856773,0.8846983,6.578283,-2.234613,1.003197,4.660323,5.664368,1.655898,2.68823,1.779308,0.4091103,16.5045,0.4461412,2.27748,13.52575,4.487368,-0.3640508,4.731513,2.120695,-1.662132,3.863784,2.631047,2.38881,2.371236,-0.65855,1.802436,-0.4291821,-0.7817866,0.3456546,5.341578,2.302887,14.45446,-1.020822,5.482058,-5.095427,13.12327,2.780903,2.484986,10.5336,-0.1952004,2.173384,0.4431214,5.504437,-1.146278,7.272919,42.58877,15.80431,4.089961,-0.3786331,2.586282,18.59844,0.3437205,2.17172,0.4892105,1.058839,16.80432,15.20061,0.5984643,2.91729,0.07308303,0.5712417,8.490204,6.431541,-0.2943276,1.135734,0.4097575,1.237902,5.317326,-1.147224,16.9021,-0.1069677,-1.907775,-0.6918492,1.689311,-0.6761733,0.4958343,1.622747
113.9088,2.19855,32.37564,6.539681,-0.7282729,2.168419,-0.8207141,1.193449,3.367909,-2.123788,1.620725,1.076965,1.071396,19.62631,3.788689,-2.047547,0.9211444,8.110525,0.5041644,0.3331425,1.593472,8.004433,-2.009891,0.7492339,3.245779,4.788921,-0.5805089,2.572257,2.774121,0.3797289,16.3248,1.306934,2.833074,12.99201,4.717206,2.464135,4.157845,0.4739021,-0.7305265,2.097488,2.677952,4.317843,1.779477,-2.218364,1.471942,1.13909,0.251846,-0.7284881,6.472047,1.346923,14.93185,0.5249972,5.291186,-4.300056,12.06904,1.197719,2.047712,9.710493,-0.764793,1.53374,2.208407,3.92353,-1.494377,6.497085,42.55001,15.60002,4.231083,1.085025,4.239804,17.93412,0.2030126,1.415144,-0.6587362,1.794253,16.91389,15.50614,0.3950289,2.414859,0.9551858,-0.08966162,10.6827,4.138507,-0.1510185,2.645185,1.176504,2.24975,5.927232,-1.784177,15.89155,1.272333,-2.270881,-3.383858,-0.9170281,-1.161681,-0.1488824,3.700295
114.00872,2.931652,30.61985,5.541327,-1.748244,2.48662,-1.129502,1.896229,1.13556,-1.118684,3.495302,0.6012937,1.384492,16.99738,5.235638,-0.5589927,-1.414519,7.572625,0.0142632,1.373275,2.007029,10.4215,-1.710614,0.8304116,4.0575,8.272238,2.365337,3.31327,0.1574561,-0.2681789,16.2353,-0.9353279,2.626689,14.33606,5.578372,1.053469,3.235382,1.495216,-0.8890408,2.319217,3.421809,2.027977,-0.6117707,-1.783571,1.321408,2.023636,0.5890343,-2.480649,6.117925,0.5369706,14.5894,-0.8692379,6.712355,-4.432348,13.0482,1.715093,2.523067,9.870807,0.8412136,2.100554,-0.330138,3.420652,0.106604,6.566735,41.21345,13.77623,2.495609,0.07647339,3.756095,16.00697,-0.3147794,0.1804679,0.9928037,1.901078,13.78111,16.58857,-1.094275,3.640253,0.1414116,0.03261088,9.912522,5.045337,-0.2154261,0.3373781,1.740722,2.345603,5.860674,-1.662152,16.71081,1.034335,-1.350944,-4.635353,0.2410815,0.007999167,1.684913,-0.4284806
114.10864,1.122887,31.90648,6.694264,-1.239452,1.506874,-0.9840181,1.334342,4.141676,-0.6192124,2.48869,0.7362854,0.2859801,17.84036,4.904389,-2.174051,-1.322058,8.827087,1.859241,2.170962,0.7228872,7.611374,-1.045078,1.482557,3.3008,4.903841,0.6776494,1.689208,2.06967,-0.3522869,15.86176,-0.735301,2.445329,12.94816,4.125372,1.496205,2.409043,0.8408767,-0.8497974,2.044732,1.537193,2.725016,-0.396327,-1.944635,1.592282,2.611361,-0.1566036,-0.04873956,7.130298,0.8414387,16.24195,-1.565866,5.522281,-3.008274,12.74865,2.261698,3.121644,10.39423,-1.582798,1.872049,-0.9241351,4.032441,-0.4325099,5.382732,40.53027,13.66391,2.181629,0.2920516,2.931708,15.94227,-1.073324,0.9889415,-0.404952,-0.2739477,14.49693,14.37976,1.397622,3.595336,-0.6931862,-0.008679715,9.455878,5.487875,0.4774923,2.869128,0.9388804,1.601585,6.278154,-2.170084,16.53753,1.033319,-1.7795,-1.672766,0.8064663,1.154732,0.8614517,-0.7332011
114.20856,2.546762,28.16801,5.24087,-1.452338,2.913463,-0.06250056,-0.1393066,3.857732,-1.488015,3.765618,2.145731,0.4605512,16.14962,3.699616,-0.04599503,-0.4637348,10.00559,1.070591,0.8579167,1.354294,8.273292,-2.452024,1.319487,0.7415006,5.622858,0.1553334,4.06333,3.502014,0.6550667,16.81645,0.6378881,1.784646,13.85912,4.805312,0.4538138,2.194108,-0.0815663,-0.9437364,1.018289,4.503774,4.995337,1.522976,-1.491981,-1.21613,1.360608,2.644541,-1.958398,5.493676,0.3716849,14.72736,-1.264477,5.46126,-0.7059033,11.92709,2.524418,2.22174,9.167647,-0.04747524,3.421836,0.3584715,5.746016,-0.6724931,4.852731,41.27584,13.75997,2.436928,-0.6727317,4.268235,14.47965,0.9170552,2.091363,-0.1237844,0.2163916,14.68774,15.04167,1.858665,2.879621,1.267788,0.5391104,8.258461,3.904202,0.603482,2.043257,-0.06485783,2.872612,4.435092,-2.200351,14.96704,0.7160813,-0.5739065,-3.131118,1.41522,-0.9287939,0.9504573,-1.181491
114.30848,2.733395,28.82425,5.643919,-1.623422,2.38984,-1.274257,0.4359842,2.009605,0.6651556,2.922662,0.5218079,0.4079526,18.15909,4.30403,-1.345293,0.6466687,8.396084,0.9141316,0.7745444,-0.1930758,8.991542,-0.7046156,1.175152,2.614475,7.173841,-1.02874,3.687523,2.891495,0.3234395,16.29167,-0.723385,2.33232,15.61193,4.055555,1.51479,4.436542,0.7160102,-0.3507971,1.874735,3.485303,1.555237,0.6587783,-1.260779,-0.861847,0.4974729,-0.0187369,0.0598748,6.873121,1.79927,15.82483,-1.813705,6.511237,-3.770176,12.60773,1.125177,1.114022,10.72465,-0.7860023,3.079587,2.672139,5.143187,-0.0700651,5.289409,40.61617,12.73628,3.439345,-0.09747045,2.71968,14.62222,1.226597,1.923047,0.8385659,0.6283335,14.98571,13.84165,1.219959,2.176054,1.524045,-1.940499,9.251706,5.667851,0.2728795,4.424629,0.5839141,0.1626059,4.999832,-0.176819,16.36674,0.5722145,0.01621171,-0.4801859,0.882156,-1.171414,1.453697,0.01868605
114.4084,1.673835,27.78231,6.230749,-1.505106,0.5262318,-0.6329838,0.06175021,5.299346,-1.050257,2.277944,1.550478,0.000985334,22.04544,4.447742,1.169488,0.6520439,9.830928,0.1781499,1.155249,0.3636591,9.247895,-2.167351,1.731737,1.304117,5.480778,-0.6464416,5.438767,0.5404578,-0.7509332,14.98793,0.4555547,-0.5931754,18.59139,5.537694,-0.4021996,2.608684,-0.01983707,2.192399,1.053955,4.52663,2.095701,-0.09956714,-2.433344,0.5418615,0.4650726,1.750104,-2.069524,5.548619,0.4428942,14.37478,0.5952809,3.380299,-2.94976,12.87835,2.489551,1.125623,8.920359,0.375149,2.916029,0.5046363,5.971211,0.07893147,6.999258,40.16327,12.23124,3.921298,0.2107714,2.979726,13.98622,1.46665,4.471809,0.7689502,0.1507567,13.51067,14.93072,2.289112,3.50276,-0.661124,0.04245345,7.591147,3.913823,-1.410943,2.347249,-1.118211,0.9144552,5.684642,-2.373013,15.54292,0.9058668,-1.286709,-0.9724508,-0.1322713,-1.044518,2.102063,0.5301625
114.50832,3.363285,26.5244,6.438555,-1.176253,2.082449,-1.970689,-0.2218896,7.678112,0.2218455,1.141422,2.393803,-0.47658,27.63905,4.237164,2.355979,-0.6526452,10.1007,0.4919874,1.348175,-0.1970464,8.754351,-3.891227,0.6178276,0.8627673,6.239295,-1.893418,6.856798,2.445265,0.2471689,15.30057,-0.2140441,2.118848,17.00003,5.13819,0.6818613,3.854405,1.074695,1.829147,0.5262914,3.226668,2.083474,0.02471529,-0.7617472,-0.3936223,1.262745,0.0405938,-1.092978,7.084105,0.5138511,12.06201,-0.3672186,3.967891,-3.740984,12.23067,3.391304,-0.06812198,7.764937,1.247038,1.272341,2.256154,3.515755,0.4787179,6.525788,40.22247,12.20217,5.663304,1.375662,2.520883,12.62589,0.1724256,4.874016,0.3208272,0.7407566,13.22192,15.83671,1.520337,3.296375,0.9929928,-0.4443071,7.590059,4.781666,0.5762725,2.57017,0.3996505,-0.001825047,6.062216,-2.131345,16.15813,0.6447095,-2.75942,-1.444736,0.5513684,-1.841414,0.4222817,-1.676833
114.60824,1.118808,25.16912,6.54951,-1.290156,0.1618724,-0.9455635,-0.7570376,6.950271,0.8637998,1.158019,-0.1779656,1.929083,29.74722,3.476125,2.358348,-2.589161,8.129102,-0.008569446,0.6025119,0.4491986,8.572326,-2.921778,2.623023,1.024645,6.40385,-1.688004,5.616792,-1.586612,-0.4284491,14.10345,-0.0453996,2.139823,19.21102,6.644734,-1.618171,3.749295,1.882408,0.1150211,0.4837912,2.732605,3.009692,-0.2080631,-0.6894177,0.5798218,1.734637,-0.806444,-1.180649,6.46136,1.70624,11.35308,1.039275,4.405821,-2.083258,14.51998,1.901184,1.750448,9.397868,2.010974,0.8680567,0.7902431,3.112654,0.3647203,8.187686,37.79646,12.54884,5.445103,1.603382,3.037747,11.20084,1.632968,6.067654,1.122215,0.4195881,13.74308,13.43363,2.541158,2.795244,-1.716315,-0.4826831,6.925537,4.954913,-0.06150874,2.079399,0.01962421,1.686926,7.500454,-2.860546,13.43683,0.08791951,-2.350536,-0.9922241,0.2822871,-0.9194051,1.815631,-0.2829469
114.70816,3.751279,24.24444,8.081964,-1.027595,1.342975,-1.182382,-0.3251112,6.526617,1.350618,2.019677,0.09953737,1.833837,30.53872,5.498564,0.6526486,-0.3121298,7.197432,-0.4172986,2.856016,4.003411,9.636057,-3.075319,1.976185,2.315431,3.980398,-0.8182918,6.519743,1.432573,0.1776203,13.03809,-0.6827996,2.146017,17.35525,6.691586,-0.07043354,2.59049,1.320982,1.499292,3.120522,1.474415,1.504026,0.8045817,-1.293275,1.618768,1.531128,-1.972488,-0.1680199,7.931196,0.311076,12.69763,0.145666,4.986953,-1.669942,12.88749,1.393785,1.887061,8.090155,1.331501,2.570508,-1.111164,3.214918,0.5182343,7.740087,38.56415,11.72507,4.953014,0.003196158,1.980042,11.91941,1.226761,5.711664,3.093861,0.2605441,11.00867,14.39131,0.7028748,3.488635,0.9631799,1.661386,7.601914,4.085538,2.328657,-0.3763094,-0.2466972,0.5663029,4.85957,-1.959092,15.46178,0.4726326,-1.73039,-0.1136712,0.7654343,-0.2850902,-2.364165,-0.479668
114.80808,4.225803,24.16755,6.946372,-0.7998562,1.492723,-2.632007,0.3374912,7.226537,1.088584,0.7962889,-0.5533791,2.635548,32.25202,6.02553,0.8630296,-1.915284,6.944427,-1.408094,0.7913849,1.434512,10.24904,-4.445932,1.84094,3.218496,7.004896,-1.446702,5.983761,-0.6078074,-0.6028394,14.35534,1.627697,2.068473,15.97163,6.403355,-0.260066,2.310039,1.151793,-0.3229142,1.714898,2.643969,0.6276419,1.005876,-0.8233853,1.913844,2.588693,-0.2401946,-1.051191,6.788386,0.6889902,13.32689,-1.602605,5.126197,-3.81671,11.8881,1.300642,1.3476,9.73911,1.716587,1.268215,0.7850869,4.653161,0.2319095,7.181297,37.10715,13.4949,4.385436,0.3519551,2.24577,10.84269,0.118653,6.641451,1.203063,1.796986,12.18725,16.20634,-0.1058473,4.781889,-0.4484745,0.47093,7.507794,6.088999,2.932505,2.280496,-0.4948888,-0.1273904,6.015454,-2.476989,13.33373,0.5071112,-1.528214,-0.803003,1.28633,-1.143371,1.079086,1.565876
