 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14, C15, C16, C17, C18, C19, C20, C21, C22, C23, C24, C25, C26, C27, C28, C29, C30, C31, C32, C33, C34, C35, C36, C37, C38, C39, C40, C41, C42, C43, C44, C45, C46, C47, C48, C49, C50, C51, C52, C53, C54, C55, C56, C57, C58, C59, C60, C61, C62, C63, C64, C65, C66, C67, C68, C69, C70, C71, C72
77.438,4.372667,-0.1388623,-1.886923,4.206256,1.280304,1.365628,-0.5992954,6.179135,-1.498376,26.14265,-1.552468,11.13227,2.648907,3.350694,3.062219,2.022146,-0.4077871,0.9652259,-0.8482566,1.688163,3.976425,0.2599172,33.78596,0.4344398,-0.8317186,19.48932,16.59032,-3.375293,2.408438,1.34841,-0.05004249,1.318128,-0.2025751,0.6379414,0.05097975,19.9991,4.228756,-1.431835,1.803615,-0.3802334,-0.6324288,1.426579,-0.6839186,46.23575,6.239103,-0.4942899,1.755382,-0.05023933,-3.678515,-2.444459,2.269722,9.802337,54.2864,-1.338886,2.424193,-0.09974168,-0.6779381,-0.4425406,-0.2415924,18.89772,-1.774039,1.186549,0.5596237,-0.6312694,-0.8618613,2.11176,1.472762,-0.1864697,-0.555037,8.992393,-1.840709,2.353252,27.46756
77.53792,5.667857,-0.1313537,-1.029717,4.5676,-0.1263244,1.138693,1.843866,9.978295,-1.478356,26.52048,-0.07569135,9.252014,4.017519,3.098711,0.5235866,0.3651426,0.19951,1.635223,-1.176117,1.369099,3.706776,-0.4050724,31.05916,0.3734153,0.52781,19.80145,18.16537,-6.17637,4.289784,-0.3189344,2.120558,-1.225808,0.6940881,-1.645203,1.257892,18.30316,1.561646,-1.20529,3.692679,1.35263,0.5316762,3.422081,0.3263356,45.67391,8.276436,-0.1118423,0.9527434,-0.2470366,-2.980999,-0.04655454,2.6448,9.934227,54.62204,-0.7207919,-0.2292473,1.453701,-0.6460308,1.031992,1.375894,23.0376,-0.891133,0.4825253,1.012432,-0.4042662,-2.408097,3.317482,1.726677,-0.6529294,0.1698353,9.38555,-2.370435,4.075012,25.84776
77.63784,5.015434,-0.779853,-0.6314161,1.913635,0.2875077,1.30492,-1.985468,9.615677,-0.3913712,25.58572,-0.4932171,9.692991,2.788187,3.826651,3.164433,1.420558,-0.5138421,3.023226,-1.52652,1.900321,3.578912,-0.8934168,33.37276,-0.7358471,0.2036838,17.73899,16.54895,-2.912817,4.490765,0.9665374,0.9169524,-1.418928,-1.092095,-0.7320451,0.9205,17.86839,2.793932,-0.6819374,4.204105,1.152701,-2.036561,2.535158,-0.2898074,46.5944,5.94814,-0.3470073,1.267573,-0.1027719,-2.955604,0.6576543,2.89425,9.661441,53.93847,-2.138151,-1.126868,1.525898,1.425857,-1.342815,1.476259,21.0185,-0.4054778,-0.5901233,-1.191378,0.03425026,0.2804022,1.950691,1.717824,-0.02416441,-0.1649813,9.610068,-2.301297,3.097888,24.30431
77.73776,5.072618,-2.491136,-1.238784,3.414186,0.4486495,1.678354,0.3744527,10.52269,0.03663108,22.3344,-0.6991692,9.175598,0.9753093,2.63437,2.422081,1.963948,0.8455788,0.148389,0.4835075,1.118856,2.593594,0.3793087,31.40461,-1.185809,-3.454553,19.5334,16.07907,-5.237154,3.846559,-0.2527544,-0.778671,-1.429546,-0.2152007,-1.517075,-1.546716,21.38998,3.905793,-1.511365,0.9890597,0.8846295,-2.832743,0.7339512,-0.5941556,45.75927,8.381111,0.1805266,-0.2658285,-0.411641,-3.237035,-0.4062199,3.803437,8.82233,53.72875,-0.2141378,1.521214,-0.6480619,-0.06829877,-1.449159,-0.2314562,22.03827,-1.427778,1.984071,-0.4901847,1.016608,1.270386,-0.4060195,2.893553,1.196987,0.0498169,11.95745,-1.246215,-0.2081271,22.83361
77.83768,4.668531,-1.554987,-1.436537,3.243132,-0.73966,2.293114,-0.1813377,7.876947,-0.3246894,23.24286,-0.4566738,7.568981,3.816613,4.093832,1.761806,2.472885,-0.996527,0.4113261,-2.070742,2.169846,2.876053,1.724427,32.0547,0.3864139,-0.9853668,19.70469,17.07355,-3.943692,3.845813,-0.392779,3.645982,-1.609761,-1.042052,-1.897437,0.3478521,22.84003,2.921435,-2.741083,0.1357424,1.564176,-1.683925,2.650568,0.04582962,43.55041,4.522327,-0.9579858,-0.4743948,-0.3130751,-1.933808,0.1276381,1.415157,13.11171,53.77363,-1.297057,0.289617,-0.03146229,1.059401,-0.7705324,2.118465,19.03257,0.6657845,0.9529008,1.63659,-0.8897516,-0.8528919,1.601319,2.835701,1.202471,-2.126233,12.10596,-1.250544,3.456973,21.43223
77.9376,4.560133,-2.132585,-2.646281,4.958031,-0.0589422,1.885636,0.2140055,9.511022,-0.6312633,26.51883,1.529469,9.009184,2.15695,2.242572,3.921083,1.434628,-0.4969788,0.7868392,-1.730006,1.164723,1.982528,-1.696791,32.11497,2.048013,0.7226517,16.5712,17.33397,-2.879418,2.228992,0.3534596,1.383709,0.3596996,1.56048,-0.1755116,0.5913216,27.6777,2.44356,-1.031721,-0.7732592,4.211186,-2.184463,4.788796,0.9216463,43.63443,6.073744,-3.343694,0.734192,-0.4297143,-5.129309,0.8715543,1.085533,13.30781,53.93395,0.4637501,-0.8008913,0.4876317,0.7428516,-1.306937,2.41925,19.68449,-0.9320241,1.277112,-0.1474132,-0.4845501,-0.843036,1.741818,3.482677,1.908338,0.8593666,11.33809,-0.3079672,4.38625,20.74153
78.03752,5.622399,-1.516376,-2.671313,5.667188,0.6405479,0.9172938,-0.4131375,9.262679,1.835755,26.33618,-0.4134495,5.606883,1.326858,3.610033,4.363759,1.456849,-1.922838,0.7432519,0.2586752,1.084358,3.887077,-1.061198,30.00742,1.534266,-0.8458226,16.67419,13.55393,-3.919628,2.128284,0.3792068,3.183173,0.8183962,1.189351,-0.4880603,1.334018,28.29272,4.862127,-2.58242,-0.5949579,5.99049,-2.247504,5.350622,1.09131,42.44663,6.910007,-0.6808161,1.122666,0.4246654,-3.878743,-0.4262699,4.372952,11.60565,54.00258,-0.2505563,-0.9297494,2.404669,0.9321809,-0.3656185,0.8161796,18.70557,-0.6778669,1.763274,-0.9047581,-0.8949921,-1.874748,1.791226,3.527984,0.826293,-0.9890124,12.50771,-0.3857613,2.429693,19.43894
78.13744,4.131776,-1.257813,-2.019964,2.923933,-0.7685758,1.63378,1.186391,8.244485,1.228255,24.94939,0.4046395,7.149571,0.5164021,1.983336,3.977197,2.142981,0.7194101,0.8613343,-0.5307871,1.701276,3.968525,-1.116049,32.19094,1.829542,0.2685727,18.19109,13.86548,-2.696602,0.7640592,-0.00228623,0.6156623,0.4387223,0.3080232,-0.4260562,-0.6976332,26.06682,6.302566,-0.7590242,0.250799,11.74438,-1.43859,3.338049,0.9609678,41.42983,6.394577,0.6332486,0.6550034,-0.1388808,-5.542298,-1.609771,4.325534,12.02655,55.85155,0.8438877,1.210957,2.097398,2.574329,-0.2778929,0.3814656,21.05307,0.2688907,1.018988,0.9844035,-0.4856324,-0.2146012,1.229753,3.644473,0.375824,-2.550305,13.52205,0.4954035,2.109468,18.19774
78.23736,4.199294,-1.4664,-2.175005,4.605669,0.4179846,1.781302,4.149348,8.380224,0.6335043,26.92627,-0.6330398,7.229349,1.378102,0.9514508,2.830621,-0.1879077,1.282838,1.423847,-1.004636,0.9470537,3.062151,-1.553671,29.19108,0.7699744,-0.6640843,15.3171,14.68939,-4.378104,1.484026,-0.9327694,-0.8475233,1.841856,2.630214,0.4032359,0.6746799,25.29945,6.572371,-0.7565961,1.348973,14.29545,-4.370914,5.678511,0.4691665,41.00183,4.311046,-0.09632273,1.35195,-0.8369314,-1.786838,1.265818,3.474201,9.781737,58.33422,-0.766843,-1.639055,0.7214211,-0.03758063,-0.6523649,-0.1884583,19.28449,-0.02890612,0.2931965,1.342039,-0.4000847,-0.4504755,0.1699969,3.721753,0.8712353,-1.076698,11.78165,0.7701747,1.606417,17.34232
78.33728,5.149683,-0.01693984,-1.450792,-0.04306981,1.201203,2.90224,-0.91356,6.705388,0.7923514,26.36951,-0.7541713,9.399948,2.354355,1.985464,3.843905,0.5596315,-0.7691228,2.256249,-0.3118072,0.01027165,4.031537,-0.7528281,29.39114,2.15045,1.720838,14.4686,12.80571,-5.625968,0.8221362,-2.070744,-0.2892181,2.489355,1.271256,-0.02991472,0.7697803,25.11379,3.413581,-1.717401,2.2256,11.31963,-1.458349,2.086882,0.2775199,41.5774,6.359745,1.661772,0.2588798,-0.6538063,-2.396693,0.1052624,1.324899,12.26266,60.99475,-0.2394943,0.977644,0.8908263,0.5163314,-0.5027846,2.310021,18.01738,0.2582266,3.118484,1.399961,-1.768315,-0.9143543,-0.4068685,3.98498,-0.3536627,-2.944332,14.47185,-0.3131568,2.586316,16.20001
78.4372,4.431381,-0.3953552,-0.02818803,2.041061,-0.4438003,1.050858,0.3745297,6.547905,1.426032,26.80581,-0.4466735,8.399968,3.223561,1.47447,4.649536,1.891804,-0.05148434,-0.7020704,-1.507638,1.11762,3.00051,-0.4579026,27.87704,1.598135,1.108115,12.99646,13.89073,-3.799028,-0.08801997,1.079611,0.9895421,2.522753,3.532781,0.6700231,0.09642651,22.98703,5.501584,-0.3792741,2.67117,11.3151,-3.981708,3.917802,1.736372,40.61494,6.739678,-0.1990463,0.520373,-0.6595817,-2.333703,-1.234804,3.25384,13.34263,61.78552,-1.521228,0.5800713,0.4815036,2.120877,-1.27797,-1.06274,17.56142,-1.784449,2.337605,2.268887,0.7978744,-0.8398929,-0.6079806,3.686108,1.842784,-0.4801089,12.46189,-2.913153,1.498283,15.41396
78.53712,3.993633,-2.393397,-1.674572,2.851706,-0.4698958,3.971492,0.6718021,7.648281,1.636897,24.96872,-1.138189,8.842649,3.757574,0.5397316,2.079859,1.670788,2.333972,1.787164,0.171448,1.990743,3.338831,1.084629,29.19731,0.6775124,-1.843997,11.9932,14.80632,-2.982081,0.4390406,-1.100254,1.791119,0.04004614,0.9619321,0.3036145,-0.2277176,20.94222,3.957843,-1.611496,0.9960563,11.4929,-3.896289,0.8280755,-0.02536235,38.44968,7.3706,2.81756,-0.3082585,-1.699037,-5.643966,-0.7449311,-0.1828022,10.88448,64.67567,0.3225919,0.009100693,0.7081672,1.030439,-1.308655,0.9593208,16.08796,-2.164814,0.306126,0.9162789,-1.177999,0.0389634,0.7926692,1.305666,0.5718997,-2.002534,15.31481,-1.10577,2.444394,14.36259
78.63704,4.46688,-0.9740146,-0.3617443,2.535652,1.019027,3.556051,0.3434154,6.333671,0.606519,25.90785,-1.290971,7.399343,4.644757,2.322605,2.748568,0.9117193,0.7322488,1.266788,0.3214197,-0.1181602,4.012745,0.000387313,31.19565,-0.7882739,0.1311566,12.64682,14.99583,-3.924006,-0.3737528,-0.371284,-0.09067678,3.298117,1.386389,-0.3145932,-0.4010366,18.32059,3.732102,-1.083224,2.089173,9.878372,-1.098964,2.316508,-0.8172083,36.15341,4.391574,-0.1534127,0.9756289,-0.7721034,-4.983661,-1.035224,2.902118,10.29754,66.58451,-0.08670623,0.7520249,0.938434,1.713622,-0.5199355,0.5610695,17.17805,-1.411356,0.610763,1.190017,-0.954234,1.499631,0.8985115,3.671817,1.266462,-1.83511,14.21321,-1.402287,2.100949,13.36074
78.73696,4.13487,-1.949444,-1.225148,2.355572,-0.2516548,1.792391,1.017506,7.211096,-1.179482,27.49785,-1.463095,7.731398,2.362509,2.530877,4.352552,2.297976,-2.303005,1.408845,-0.9975585,1.544374,4.296041,-0.8722073,30.067,0.803747,-0.3123314,13.83808,14.92916,-2.705498,-0.8397793,-2.755148,-0.1776643,3.767025,1.368098,0.03243665,0.6616276,18.29269,3.238581,0.3998229,0.4566771,7.970719,-2.184315,4.954459,-1.401782,35.03729,4.883119,-0.4190685,-1.698463,-1.889694,-3.854796,-0.2907103,1.830659,9.574211,68.05947,0.5341082,1.107843,2.0212,0.767285,0.5059224,0.2848412,18.51987,-0.1008831,-0.2477587,0.5872005,-0.2296559,1.020605,0.9046391,4.376133,1.176987,-1.396539,12.7514,-1.573323,2.545068,12.80677
78.83688,4.120292,-2.01971,-1.391854,0.6645281,-1.092635,1.251884,2.743518,7.522642,0.71093,25.15602,-2.777562,9.362528,1.524385,0.01591919,0.6296017,1.131868,-0.6168155,1.964825,0.05343225,0.6994426,2.200565,0.2361374,28.66145,-0.6219175,1.084136,14.56342,17.52301,-3.716897,0.8166717,-0.287338,2.061254,2.503204,0.7149163,-0.4829873,-0.6862031,20.40441,4.064209,-1.532376,1.457027,7.495076,-2.926111,5.212329,-0.1685191,36.85604,6.706281,-0.605666,1.696277,-1.179139,-1.206623,-1.65157,1.674789,11.4505,70.58335,-0.6275186,-0.5292279,1.056269,1.72142,0.05775917,0.7446163,20.86342,-0.1185032,0.008220722,0.179014,-1.200775,0.3869255,1.275129,3.723213,-1.018205,-1.015538,11.31645,-0.5564736,3.758042,11.87833
78.9368,2.410371,-0.7235464,-1.126844,1.66839,-0.8937393,2.267251,0.7774214,6.277038,0.07206503,25.36543,-2.370148,9.235111,3.538497,1.944055,2.466125,0.964061,-0.7810131,1.510779,-0.2289857,-1.041109,3.730311,2.646426,28.07405,2.163614,-0.7216075,12.60891,15.18415,-2.4449,-1.013508,2.669585,0.3528783,1.887003,-1.052741,-1.824828,-1.584877,20.84334,3.359393,-2.037857,1.857457,8.734587,-0.7300885,4.949623,-0.7961292,34.44945,8.013556,-1.784943,1.627526,-0.4970224,-2.026227,-1.967687,1.88675,10.92844,70.87071,-0.3072929,0.8772138,-0.5204344,0.4003897,1.102319,-1.016272,23.5361,1.516769,-1.651674,2.71959,0.6637772,-0.1905773,-0.2533112,3.549699,-0.1374982,-1.055384,10.74782,-1.10331,2.101606,11.81108
79.03672,4.383647,-2.609524,-1.125156,2.650809,-1.647221,1.404127,1.282526,7.250571,-0.6325281,23.09468,-2.083755,8.524383,3.129987,2.806012,3.534531,1.92546,-2.274892,1.622766,1.91458,-0.5993478,3.294698,0.9696559,27.72642,0.4524907,0.8186992,11.56617,13.28639,-3.349477,1.648691,0.8948897,1.734083,1.662926,0.6760083,-0.5899175,-0.07454021,20.36839,5.792272,-1.288705,2.211661,8.402127,-0.002258254,2.288978,2.300282,33.25756,9.831581,-0.3741994,0.8119193,-1.454546,-3.09627,-1.022501,2.841867,13.11347,73.33049,-0.7372193,1.491184,0.2190387,0.07341425,-1.217592,1.204551,23.88901,-0.5986399,0.2397501,1.810467,-0.03803013,1.240254,-1.162921,2.659512,-1.943124,-1.467373,10.79691,-0.6879814,1.045249,10.92976
79.13664,6.348022,-0.2220439,0.2078155,1.918364,0.5995306,2.526369,1.165764,7.184474,0.7388408,25.15841,-1.361042,9.747251,3.494304,2.732677,2.517813,2.205034,0.09502424,0.9329991,0.572907,0.7746879,4.464728,0.1106086,29.02479,0.8308583,-0.01520887,11.07009,13.40419,-5.185706,0.1328249,0.2111256,-0.5527634,2.925304,0.5712176,0.05559676,0.2247088,19.63419,5.231114,-0.8189192,2.044728,9.087726,-2.043445,4.344885,0.7697742,32.47548,9.326174,0.4667324,-0.2208519,-1.168974,-2.360886,-1.559425,1.605734,11.86042,72.66801,-1.249946,1.444624,-0.1310269,2.144879,0.2505346,0.01386942,24.89561,-0.1199163,0.3248619,1.78494,0.3330292,-0.05087385,-0.8574319,3.613762,1.083264,-2.407855,12.32455,-1.548802,1.72846,10.08993
79.23656,4.887772,-1.200366,-2.661127,3.320559,-0.09516376,2.788562,-0.7938821,5.910952,-0.653555,23.25273,-3.463143,10.29092,2.510324,3.047772,4.995606,1.93745,-0.385958,2.190122,0.489034,0.9309007,4.705041,0.4368376,29.3797,1.030385,-0.3116142,12.13977,12.38416,-3.950132,0.8503731,1.164412,0.4553219,3.267925,1.113114,-2.618232,-0.9317587,19.51763,4.121862,-2.135296,3.147212,8.028189,-1.929469,4.582446,2.718411,32.70082,8.782915,-0.8116606,2.036967,-1.848793,-2.992635,-2.696733,2.817413,12.01682,75.28193,0.61087,-1.050141,0.03252348,2.399117,-1.857478,0.06325056,27.03229,-0.7527682,-0.1489914,0.4563488,-1.998967,-0.1338906,-0.02845391,2.741207,-0.4046548,-2.7419,10.15969,-1.686999,1.707409,9.289641
79.33648,6.495155,-1.78816,-1.006788,0.4798463,-0.9805171,1.463478,1.339572,4.934438,1.632083,23.46483,-1.576654,8.542884,3.201423,2.007791,1.288911,0.7020537,-0.4385609,0.6445206,1.765774,0.951417,5.660809,0.03089184,29.22012,0.8312513,-1.986764,10.86535,12.31129,-4.317428,-0.4458184,0.8190315,-0.01329096,5.28703,-0.4666005,-1.645082,0.2533503,19.29896,3.202193,-1.393794,1.59468,10.08572,-0.7888947,4.305052,0.003997169,33.86544,9.22531,0.2001629,-1.14095,-1.187817,-1.461208,-3.210879,2.074679,11.95909,74.18166,0.7518,1.608385,0.0450086,-0.3282038,-0.8109005,-0.258877,26.40475,-0.9733396,-0.3823654,-0.306872,-0.0112154,2.413022,-0.7426377,3.998595,-0.3259846,-0.8654918,12.07147,-0.3294474,1.546332,8.527036
79.4364,4.214287,-1.002117,-1.558969,1.70858,-0.1106822,1.609516,1.021876,5.0141,0.03757358,23.69918,-3.809713,7.736845,2.862186,1.743734,4.661648,2.73112,0.8171465,1.960534,1.198777,-0.9813487,3.40999,0.2597346,27.68198,0.4950862,0.4867685,10.04394,11.72182,-4.34861,1.26227,0.2767162,-0.3624165,4.231192,1.047963,0.06007431,0.6163615,19.01896,4.431545,1.193996,1.813291,7.893092,-1.944547,3.399037,0.6844004,32.70451,9.099497,2.243421,0.125048,-3.635765,-3.590334,-3.020148,2.475677,12.76684,73.21169,0.6501606,1.529993,-0.2725935,1.696644,-1.818964,-0.3954999,23.40288,1.687466,-0.7711378,0.8700925,-0.3280084,1.847062,-0.2917705,3.199625,-0.4522921,-1.713671,12.3946,-2.264195,1.56875,12.48294
79.53632,4.379822,-0.6963934,-0.2896523,0.6716795,-1.191684,2.012387,-0.4463189,7.085003,-0.5251991,21.89688,-2.707784,8.871381,4.787121,1.46287,3.5419,1.37009,1.448025,-0.9270775,0.5111197,1.653671,3.925787,1.320291,28.6358,0.2887024,1.368199,9.749903,10.13743,-3.41579,0.4006155,1.502369,-0.7279813,6.389939,2.371358,0.882598,0.4968567,20.99102,5.611507,-1.302546,3.173346,11.3254,-2.367923,4.892594,2.181576,30.14134,10.76157,5.82602,-0.8165423,-2.933373,-2.769583,-1.887638,1.944984,11.12652,75.5313,-0.145013,0.5706001,0.9714788,1.586668,1.053697,-0.5106905,22.75321,0.5151074,-1.910589,0.3452288,1.387962,0.3572665,-1.74327,4.999496,0.03290958,-0.5596702,11.92572,-0.5528233,-1.143168,11.57115
79.63624,3.629292,-0.825617,-1.305017,0.9884546,0.004321795,0.9283288,-0.2352289,7.058289,0.486645,23.08533,-4.35094,8.203464,3.029302,1.813572,3.538203,1.296671,2.295467,0.6459755,2.164137,1.142536,2.416268,0.5324042,25.5486,1.696108,2.990839,9.430073,10.83361,-0.1360915,-0.8491023,-0.03959018,0.3296297,4.685361,1.24974,-0.3693285,1.379789,23.95975,3.116501,1.943043,3.619143,15.9777,-3.496057,5.960037,1.998001,30.84364,9.063053,7.272118,-0.2114951,-0.9850531,-3.543309,-0.7012902,0.7439061,11.66477,71.7243,0.1427746,-0.8775259,-0.457168,0.9055475,-0.4265875,1.33965,23.16999,-0.5366218,-0.8752816,0.1376098,-0.05938162,0.1199022,-0.5061062,4.461264,-0.3077018,-1.095173,13.12364,-0.05683304,1.196613,10.70224
79.73616,4.849392,-1.681769,-2.007447,3.228773,-0.4051257,2.213049,0.5505002,7.448575,1.835662,21.5768,-2.971021,7.387485,1.871552,4.092747,5.09936,1.799462,-0.119325,1.123211,0.05188171,1.867785,5.9419,-0.2432986,24.53668,1.846236,2.359328,10.95627,8.510244,-2.00799,0.6427733,-0.3491058,0.8892721,3.984873,3.768003,-2.252737,-0.9806147,25.39572,4.090646,-0.1648519,2.982848,19.56249,-1.947462,4.164111,3.331794,33.46323,7.848568,5.270202,-0.3432377,-2.64697,-3.798998,-1.987488,1.896778,12.4246,72.38842,-0.630288,-1.724864,-0.01547709,-0.09139442,-0.3680465,2.59694,21.31473,-0.6885456,1.613223,-0.8202822,-0.5247949,1.190888,-1.108307,4.465587,-0.1849932,-2.374369,14.59835,-2.223275,0.4932937,10.46584
79.83608,4.726659,-0.454728,-0.1694745,2.2279,-0.06496596,3.159935,1.528348,6.917737,1.389042,20.18012,-5.205987,5.706003,3.117909,4.170742,5.523722,0.5357296,1.091859,-0.3151861,0.06593042,2.37624,5.587985,1.765653,22.28101,0.5477597,1.481935,9.227054,9.090343,-3.057083,0.8594635,-1.242925,1.373862,4.524682,0.7957363,0.7937387,1.071629,23.97988,4.996835,-1.338546,1.83833,15.93728,-1.971716,3.971853,2.597928,32.37929,8.239035,6.371852,-0.9857532,-2.376204,-0.663987,-0.7664883,3.203931,14.69353,71.91645,-0.1363032,-1.346063,1.363034,2.007434,-0.1390513,-0.9471115,21.33863,-0.3530371,-0.2048571,-1.331318,0.8083115,0.6059158,-0.8141704,3.76038,-0.5372704,-2.880669,15.78303,-2.122199,1.451187,10.17908
79.936,4.505572,-1.680291,0.6365351,3.442907,-0.2088813,2.3277,0.4816054,6.891887,1.045063,21.01456,-6.10093,5.98434,1.657381,3.422028,5.803345,-0.602825,1.335644,1.370232,-0.0276472,1.018659,6.378062,1.824386,24.76217,-0.2331281,2.557532,7.802678,7.533675,-2.251624,1.635497,0.2494003,-0.07688904,4.804216,3.52313,1.368026,0.2330287,22.50064,3.680678,-0.2291848,1.258205,15.48716,-1.748457,3.281645,1.195644,28.22062,10.30874,5.028261,-0.8486915,-1.986843,-1.669877,-1.918859,2.186173,10.95082,71.08441,0.19082,-0.9847113,-1.040017,1.943563,-1.500526,0.327797,20.02203,-0.6676831,1.301865,0.6237946,-1.491576,-0.8385693,-1.128601,4.624325,0.1419733,-0.6771789,16.63341,-0.2044857,3.471191,10.76744
80.03592,6.532332,-0.3612551,-0.2021201,2.380168,-0.3997381,4.507454,0.2195408,6.617514,0.9627535,23.24588,-4.796614,8.148805,3.590923,3.283299,4.340889,2.21038,1.628256,0.2589391,-0.5862795,0.6796668,6.025858,1.577735,24.66109,0.07845233,2.700837,8.216802,10.32787,-0.9105833,0.5678427,0.4169613,1.524184,3.032528,3.087334,0.8451652,0.1077059,20.75165,4.10606,-1.965945,1.462355,13.18095,-2.562984,4.285243,0.7489869,29.49103,9.264809,4.990383,-1.015021,-1.918874,-2.35195,-2.437932,2.702981,11.72422,71.08769,0.7334022,-0.1354507,0.4762593,0.1920147,-0.3993596,-0.07796577,20.50905,-1.511564,-2.07772,1.059729,0.9541819,2.89225,0.05334274,3.967643,-1.622008,-2.422453,18.49938,-0.9804068,4.175664,9.936776
80.13584,5.952759,-0.5068179,0.35424,3.832008,-0.02435584,1.374942,1.589445,4.953557,0.8635382,20.64892,-3.362558,6.474168,2.548731,4.009213,6.117137,0.6896985,0.6865433,0.09499367,-0.008954727,1.229172,6.355537,-0.4926085,21.70081,1.039826,-0.9710565,8.817066,7.505756,-1.570799,1.675156,0.2851151,3.500336,4.554858,4.171587,-0.7688363,1.592423,19.20977,1.687216,-0.543754,1.588998,14.32239,-1.388245,4.384724,1.324606,28.53195,8.001445,4.558192,-0.8004147,-1.42095,-2.251848,-1.922036,2.630343,12.07581,70.23987,1.661853,-1.287758,0.9733761,2.536227,0.05941473,0.4655851,19.11844,-1.066039,-0.07122333,-0.7777463,-2.102139,2.614742,-0.1866692,4.569139,0.3310713,-1.373904,21.51601,0.07355898,2.691177,9.145144
80.23576,5.597216,-0.7249582,0.04315636,4.488348,-0.3678299,2.302821,0.8568186,7.376581,2.115974,20.56379,-5.033298,3.959869,4.637078,3.318452,3.510068,2.712478,0.4462762,0.9754402,2.508307,3.364875,7.259507,0.1580385,25.14143,0.1969902,0.4837205,8.300998,8.930412,-1.110444,0.2953968,-0.154264,1.012536,3.898021,4.259404,0.09983855,-0.7086906,18.57789,3.033441,-0.0684643,1.865632,13.94816,-2.6165,4.485271,1.203875,29.48579,9.836959,4.900419,-0.3883502,-2.288632,-3.735219,0.1000991,2.498151,12.12529,69.42123,0.5896803,0.1276319,-0.6336948,1.599989,-1.524803,1.634757,19.66212,0.4656897,1.290246,1.139033,-1.57539,1.841741,-0.4910858,1.764158,0.9084265,-1.783539,19.45768,0.4246234,3.291083,8.390712
80.33568,5.80765,-0.1050711,-0.01299756,3.525349,-0.09072758,1.752594,-0.4425584,7.39028,-0.680012,19.44705,-3.872604,5.924547,3.135426,2.591615,5.462117,2.611889,0.1308555,1.00205,-0.1646322,4.08848,7.136987,1.02403,24.22628,1.900616,0.1636796,7.637973,10.07411,-1.496454,2.114818,-0.09708454,1.474913,3.008024,2.458602,-1.265461,-1.325173,18.22181,3.427733,-2.248422,1.274726,12.49362,-0.7002972,5.177271,0.6976716,28.72387,7.353488,4.649373,-0.06069404,-2.726466,-2.471763,-1.795625,2.584938,13.38581,68.78784,2.524943,3.898432,-1.452075,0.9097534,-0.4441747,1.601604,19.58236,-1.11878,0.3265551,0.8795633,-0.9573033,3.15553,-0.06466277,0.8084597,1.172449,-2.003635,21.21856,0.3164257,2.807751,7.671731
80.4356,5.060339,-1.250452,0.02543182,2.566891,-0.4003406,2.044202,-1.379182,6.140924,2.034459,22.17451,-2.776031,6.412806,4.189165,2.333076,9.043579,2.319586,0.02048315,0.3438739,0.09632275,2.312442,4.829454,0.4379979,25.18269,1.94636,1.364094,9.427599,9.841971,-0.6571615,1.470209,0.3363761,2.291069,4.442028,3.924922,-0.157797,-0.3323022,18.32834,4.192998,-0.3952039,2.866002,12.45815,-1.694439,6.454474,1.587145,30.72168,7.180993,4.231647,1.214496,-1.267046,-4.968055,-0.000804361,4.602748,12.01272,67.58049,1.292486,2.945592,-1.578934,1.027972,-0.9950277,0.1305682,19.48381,-1.939096,0.7345006,-1.135584,0.1333527,-0.105561,0.4855094,4.49966,1.078296,-1.406422,18.08994,1.57392,4.829707,9.256373
